Episode,Reward,Steps,Loss
3872,-1.09,10,817.6021057128906
3873,-1.08,9,679.3983425564236
3874,-5.02,3,762.0147705078125
3875,-1.58,10,656.2137344360351
3876,-1.51,3,579.2915852864584
3877,4.4399999999999995,8,835.1164093017578
3878,0.9299999999999999,8,614.9148330688477
3879,-1.02,3,781.9568481445312
3880,4.93,8,971.9590682983398
3881,0.96,5,805.0407592773438
3882,0.49,3,675.9292399088541
3883,-1.09,10,820.4028747558593
3884,0.98,3,779.9300537109375
3885,-1.02,3,565.8036905924479
3886,-5.03,4,558.7660369873047
3887,4.98,3,554.4546305338541
3888,-2.0700000000000003,10,692.39306640625
3889,-1.09,10,793.6298767089844
3890,-1.04,5,816.39892578125
3891,-1.06,7,1207.8396780831474
3892,0.96,5,839.5721313476563
3893,-1.09,10,917.9644287109375
3894,-1.09,10,827.31259765625
3895,-1.53,5,587.3262329101562
3896,-5.02,3,793.8685099283854
3897,-1.05,6,967.8159891764323
3898,-1.09,10,557.9118927001953
3899,-1.09,10,637.623892211914
3900,-5.08,9,778.707763671875
3901,-5.02,3,675.682139078776
3902,0.97,4,552.1237945556641
3903,-1.07,8,873.4709968566895
3904,0.9299999999999999,8,738.1622276306152
3905,-1.54,6,680.8736826578776
3906,-1.09,10,750.7600708007812
3907,-1.09,10,890.6609619140625
3908,-1.58,10,745.4507598876953
3909,0.94,7,681.9223109654018
3910,-5.52,4,637.8458251953125
3911,-1.58,10,792.5005676269532
3912,0.9299999999999999,8,567.6285705566406
3913,-1.58,10,919.8049438476562
3914,-1.04,5,852.1904418945312
3915,-1.02,3,783.1493733723959
3916,-1.56,8,715.2101669311523
3917,0.47,5,809.86826171875
3918,-6.05,8,871.9920768737793
3919,0.96,5,793.0587158203125
3920,-1.04,5,819.02646484375
3921,-1.02,3,783.7524617513021
3922,-1.09,10,853.9204284667969
3923,-1.02,3,443.30544026692706
3924,-5.57,9,1109.3853285047744
3925,0.98,3,807.8919474283854
3926,-1.09,10,861.9031799316406
3927,-1.08,9,862.6401299370659
3928,-5.08,9,672.792249891493
3929,-1.09,10,966.9652679443359
3930,-1.03,4,642.1070098876953
3931,-5.5600000000000005,8,931.1540184020996
3932,-1.09,10,790.3704772949219
3933,-1.58,10,931.6922210693359
3934,-5.03,4,963.2601013183594
3935,4.98,3,758.3662923177084
3936,-5.02,3,701.0371704101562
3937,0.45999999999999996,6,958.1773071289062
3938,-5.03,4,675.7656402587891
3939,4.97,4,956.4277954101562
3940,-1.09,10,599.2541870117187
3941,-5.07,8,898.7301177978516
3942,-1.09,10,976.5730438232422
3943,-1.09,10,776.9826568603515
3944,-1.58,10,847.9662994384765
3945,-1.55,7,1016.6468418666294
3946,0.96,5,661.228125
3947,-1.09,10,694.0349548339843
3948,-1.09,10,754.2494750976563
3949,-1.08,9,794.5478719075521
3950,4.49,3,858.8244018554688
3951,-1.09,10,802.809048461914
3952,-5.05,6,953.7869669596354
3953,0.92,9,1003.0124782986111
3954,0.45999999999999996,6,857.1309967041016
3955,-1.09,10,626.9949798583984
3956,4.94,7,737.3916538783482
3957,4.47,5,794.9975830078125
3958,4.98,3,1033.167460123698
3959,-5.02,3,426.24013264973956
3960,-5.04,5,730.0949096679688
3961,-5.03,4,1023.2458190917969
3962,-1.09,10,913.7488250732422
3963,-1.09,10,673.8051361083984
3964,-1.09,10,860.782177734375
3965,-1.03,4,755.5761566162109
3966,-5.02,3,1041.337666829427
3967,-1.07,8,715.3985977172852
3968,-1.09,10,700.8322448730469
3969,4.97,4,985.8722076416016
3970,0.96,5,930.34931640625
3971,-1.05,6,759.5379130045573
3972,4.95,6,962.8069356282552
3973,-1.58,10,721.233773803711
3974,-1.58,10,730.3084564208984
3975,-1.09,10,936.2733215332031
3976,0.94,7,765.3986729213169
3977,-2.05,8,849.9620704650879
3978,0.98,3,788.0860493977865
3979,-5.55,7,819.3484758649554
3980,-1.58,10,949.0101379394531
3981,0.96,5,988.1990966796875
3982,-1.09,10,849.4851135253906
3983,-1.58,10,927.6478698730468
3984,-1.09,10,1035.4910888671875
3985,-1.09,10,939.5644409179688
3986,-1.09,10,849.4908416748046
3987,-1.09,10,1288.783514404297
3988,0.44999999999999996,7,953.2633405412946
3989,4.95,6,670.4270426432291
3990,-5.02,3,410.76247151692706
3991,4.94,7,805.4036778041294
3992,-5.03,4,851.2319030761719
3993,-5.02,3,581.876942952474
3994,-1.09,10,1150.3492492675782
3995,-5.03,4,744.6794281005859
3996,-1.09,10,912.1839538574219
3997,-1.07,8,946.1883010864258
3998,-2.0700000000000003,10,1043.1539978027345
3999,0.42999999999999994,9,887.562730577257
4000,0.98,3,723.0070597330729
4001,-1.53,5,933.6759887695313
4002,0.48,4,548.5350799560547
4003,-5.03,4,599.9266662597656
4004,4.45,7,992.3123953683036
4005,-1.09,10,882.4703796386718
4006,-5.06,7,1044.2951049804688
4007,-1.58,10,928.0550231933594
4008,-1.06,7,923.8854544503348
4009,-1.09,10,911.7898345947266
4010,0.42999999999999994,9,782.0046047634548
4011,-1.04,5,928.5273376464844
4012,4.96,5,992.1671630859375
4013,-5.03,4,1040.6818542480469
4014,-1.53,5,792.347705078125
4015,0.9299999999999999,8,943.9123191833496
4016,0.45999999999999996,6,1001.0708516438802
4017,-5.51,3,740.3936767578125
4018,-1.58,10,744.7478210449219
4019,0.98,3,764.4009602864584
4020,-1.09,10,921.9654968261718
4021,-1.09,10,1069.6650390625
4022,-1.03,4,919.4047698974609
4023,-1.58,10,919.6336334228515
4024,4.94,7,1062.3331211635045
4025,-6.04,7,717.7782200404575
4026,-1.06,7,985.0618373325893
4027,-1.05,6,1034.0652262369792
4028,-1.58,10,1016.8840087890625
4029,4.94,7,1047.375941685268
4030,-1.09,10,1043.5249908447265
4031,-1.02,3,673.6417236328125
4032,0.44999999999999996,7,893.5112566266741
4033,-1.09,10,1023.635546875
4034,0.96,5,836.7161499023438
4035,-1.09,10,712.0068359375
4036,-1.07,8,831.6398849487305
4037,-1.09,10,704.7067901611329
4038,3.99,4,957.9103088378906
4039,0.9299999999999999,8,768.6701202392578
4040,-1.09,10,747.7366119384766
4041,-1.09,10,601.0259445190429
4042,-1.02,3,650.4110616048177
4043,-1.09,10,899.757861328125
4044,0.43999999999999995,8,952.7577629089355
4045,0.0,3,779.1352945963541
4046,0.92,9,721.5881415473091
4047,-1.09,10,725.7291259765625
4048,-1.56,8,934.4273529052734
4049,0.92,9,694.7375318739149
4050,-1.09,10,767.3380859375
4051,-1.09,10,880.1376098632812
4052,0.48,4,688.6005096435547
4053,-1.09,10,1022.2835968017578
4054,-6.0,3,1074.34375
4055,-1.58,10,937.1326293945312
4056,4.94,7,758.050275530134
4057,-1.56,8,860.1067657470703
4058,0.97,4,920.1797180175781
4059,-1.09,10,965.2980590820313
4060,-1.53,5,886.7801025390625
4061,0.9299999999999999,8,639.6048927307129
4062,-1.09,10,828.981005859375
4063,0.97,4,868.3697509765625
4064,0.98,3,1141.678466796875
4065,0.98,3,826.5961507161459
4066,0.0,3,922.4497273763021
4067,-1.09,10,783.7067047119141
4068,-1.09,10,1037.823504638672
4069,0.49,3,877.5684305826823
4070,-1.09,10,779.2601684570312
4071,4.96,5,1097.3300354003907
4072,0.98,3,589.4792073567709
4073,-1.09,10,677.3217163085938
4074,-1.09,10,848.490087890625
4075,-1.07,8,1075.8909797668457
4076,0.44999999999999996,7,877.6237880161831
4077,-1.09,10,1080.259506225586
4078,-1.06,7,817.7176208496094
4079,0.98,3,871.3754272460938
4080,0.9299999999999999,8,782.6390686035156
4081,-1.09,10,823.015347290039
4082,-5.54,6,645.6298370361328
4083,4.95,6,804.8195292154948
4084,4.45,7,777.6328212193081
4085,4.98,3,632.8301086425781
4086,4.98,3,841.091796875
4087,4.95,6,906.3242492675781
4088,0.9299999999999999,8,950.6706008911133
4089,-1.58,10,679.1658782958984
4090,-5.04,5,801.7539794921875
4091,-1.02,3,697.2291463216146
4092,-1.09,10,820.3048553466797
4093,4.94,7,984.594499860491
4094,-5.08,9,835.831529405382
4095,-1.09,10,683.5616760253906
4096,0.96,5,970.8224060058594
4097,-1.09,10,926.6248321533203
4098,-1.08,9,1021.2593994140625
4099,-1.09,10,812.7437469482422
4100,4.92,9,939.4205729166666
4101,0.48,4,718.3318023681641
4102,-5.04,5,1206.685498046875
4103,-5.52,4,865.8755035400391
4104,3.9699999999999998,6,800.3179880777994
4105,-1.09,10,908.2814086914062
4106,-1.09,10,958.8615478515625
4107,-1.58,10,832.0478332519531
4108,-1.09,10,784.6364440917969
4109,3.96,7,927.4392351422991
4110,0.45999999999999996,6,1023.4501139322916
4111,-1.09,10,1141.980078125
4112,-1.09,10,923.4652465820312
4113,-1.58,10,750.5274444580078
4114,-1.07,8,1232.789894104004
4115,-1.02,3,644.0249226888021
4116,-1.07,8,887.2964210510254
4117,-1.09,10,989.9358520507812
4118,-1.09,10,935.1126037597656
4119,0.45999999999999996,6,817.2587280273438
4120,-1.09,10,925.1811218261719
4121,0.97,4,840.8653564453125
4122,-1.09,10,895.7892333984375
4123,4.95,6,832.8349049886068
4124,-1.09,10,709.246206665039
4125,-1.09,10,1115.4438354492188
4126,-1.58,10,944.6237609863281
4127,-1.09,10,729.3056182861328
4128,4.97,4,980.1209106445312
4129,0.98,3,877.2634073893229
4130,-1.09,10,1092.1381042480468
4131,-5.55,7,656.6268964494977
4132,-5.02,3,772.7612101236979
4133,-5.52,4,905.7049102783203
4134,-1.09,10,851.8624267578125
4135,4.92,9,920.1915113661024
4136,-5.03,4,831.4021987915039
4137,-1.58,10,822.1089569091797
4138,4.97,4,915.7248840332031
4139,-1.09,10,908.2888275146485
4140,-5.04,5,1100.1214965820313
4141,-5.05,6,964.3024698893229
4142,-1.09,10,985.100717163086
4143,-1.58,10,1009.5451873779297
4144,-1.09,10,1006.1627746582031
4145,-1.09,10,777.0266418457031
4146,-1.09,10,781.360140991211
4147,0.96,5,912.7503784179687
4148,4.95,6,756.3409830729166
4149,-5.02,3,1624.33154296875
4150,-1.09,10,842.5363891601562
4151,0.45999999999999996,6,806.801015218099
4152,0.0,3,663.72265625
4153,-1.07,8,1023.7969551086426
4154,-1.09,10,828.4337219238281
4155,-1.02,3,808.3960571289062
4156,-1.05,6,891.7382507324219
4157,-1.02,3,871.6783447265625
4158,4.92,9,873.3355102539062
4159,0.96,5,826.1372009277344
4160,-1.58,10,747.306396484375
4161,-1.09,10,936.305044555664
4162,-1.54,6,808.3115895589193
4163,0.43999999999999995,8,764.2359352111816
4164,-1.02,3,867.6738688151041
4165,-1.09,10,1012.0747314453125
4166,-1.09,10,1021.0306335449219
4167,-1.09,10,866.4008972167969
4168,-1.09,10,1050.668505859375
4169,-1.09,10,1075.918310546875
4170,-1.09,10,948.5350463867187
4171,0.97,4,1170.4512329101562
4172,-5.03,4,720.5941162109375
4173,-1.09,10,1007.8275909423828
4174,-1.09,10,1007.7675170898438
4175,-5.54,6,938.7074178059896
4176,-1.58,10,744.4187194824219
4177,0.96,5,1322.4921264648438
4178,-1.09,10,1024.666552734375
4179,-1.03,4,1240.4740905761719
4180,-1.09,10,1015.5755615234375
4181,-1.09,10,1340.514825439453
4182,-1.58,10,832.7103698730468
4183,4.97,4,956.9745941162109
4184,-5.51,3,896.7144775390625
4185,4.43,9,945.0453626844618
4186,-1.09,10,886.7687438964844
4187,-1.58,10,914.2551330566406
4188,0.97,4,1121.8938751220703
4189,-1.58,10,986.5496887207031
4190,-1.04,5,1141.7635620117187
4191,-1.09,10,1102.2125518798828
4192,0.94,7,1181.1015101841517
4193,-1.09,10,919.361181640625
4194,0.96,5,1145.9012329101563
4195,4.95,6,844.5650075276693
4196,-1.09,10,886.4508911132813
4197,-5.05,6,999.7107899983724
4198,4.98,3,684.7186279296875
4199,0.94,7,985.2476152692523
4200,0.97,4,813.2366180419922
4201,4.45,7,1081.159415108817
4202,0.97,4,1672.9822387695312
4203,4.98,3,843.1051228841146
4204,-5.05,6,937.477294921875
4205,-5.05,6,893.6613260904948
4206,-1.09,10,897.5912902832031
4207,-1.09,10,1003.220849609375
4208,0.94,7,1135.1044660295759
4209,0.95,6,1006.6446533203125
4210,-1.52,4,961.99072265625
4211,-1.51,3,562.3907674153646
4212,4.94,7,842.514142717634
4213,-5.57,9,926.3433973524305
4214,4.97,4,1140.7472534179688
4215,0.0,3,917.6594848632812
4216,-1.09,10,878.6006530761719
4217,-1.09,10,770.6092468261719
4218,-1.54,6,1052.3132425944011
4219,-1.51,3,683.2968139648438
4220,-1.54,6,1271.1245218912761
4221,-1.55,7,1172.1864188058037
4222,0.97,4,1385.8634643554688
4223,-1.09,10,854.7885070800781
4224,-1.09,10,1130.031494140625
4225,-2.0,3,806.0814819335938
4226,-1.58,10,1102.3988159179687
4227,0.0,3,807.4278564453125
4228,-1.09,10,1050.9604187011719
4229,0.96,5,919.5593872070312
4230,4.4399999999999995,8,810.4734725952148
4231,4.49,3,1321.1124877929688
4232,-5.06,7,1168.0042811802455
4233,-5.08,9,814.041995578342
4234,-1.09,10,1506.3783264160156
4235,0.47,5,1417.066943359375
4236,0.97,4,981.6889495849609
4237,4.97,4,1127.3937377929688
4238,-5.02,3,965.5038655598959
4239,-1.08,9,866.9350314670139
4240,-1.09,10,1146.2163330078124
4241,-1.09,10,1111.878564453125
4242,-5.05,6,735.7331492106119
4243,-1.04,5,1123.0401977539063
4244,-5.08,9,1209.002414279514
4245,-1.09,10,951.0129150390625
4246,0.92,9,831.8538309733073
4247,0.98,3,599.4691365559896
4248,0.92,9,920.309556749132
4249,4.93,8,840.8973503112793
4250,-1.58,10,984.2863006591797
4251,0.97,4,993.0716857910156
4252,-1.03,4,671.8667373657227
4253,-1.06,7,1244.9120919363838
4254,4.49,3,1057.6613362630208
4255,-1.09,10,948.3470306396484
4256,-1.09,10,1062.5989074707031
4257,-1.03,4,1034.2182312011719
4258,4.98,3,1045.9759928385417
4259,-1.52,4,797.0890274047852
4260,-1.52,4,897.0191192626953
4261,0.94,7,1106.7698364257812
4262,0.97,4,1200.146255493164
4263,0.49,3,1506.9133707682292
4264,-1.52,4,1163.5202026367188
4265,0.49,3,1262.3948567708333
4266,-1.09,10,1130.6971008300782
4267,-5.03,4,896.1034088134766
4268,4.4399999999999995,8,929.9949417114258
4269,-1.09,10,1087.8950500488281
4270,-1.58,10,957.8753082275391
4271,-5.06,7,1668.671186174665
4272,-1.58,10,829.9370330810547
4273,-1.09,10,1072.677670288086
4274,-2.0700000000000003,10,1226.442694091797
4275,-5.06,7,844.0390886579241
4276,-1.09,10,1354.2507629394531
4277,0.45999999999999996,6,1002.8972218831381
4278,-1.09,10,875.1283020019531
4279,-1.04,5,1435.6081909179688
4280,-1.09,10,1251.2112396240234
4281,-1.09,10,1108.6386444091797
4282,-1.09,10,1088.3413513183593
4283,-1.09,10,955.3875549316406
4284,-1.58,10,1062.5899871826173
4285,-1.58,10,1214.0274536132813
4286,-1.09,10,939.2859436035156
4287,-1.07,8,1221.6808471679688
4288,4.97,4,1063.6967315673828
4289,-5.05,6,953.5958506266276
4290,-1.09,10,1091.0619873046876
4291,-1.09,10,920.2781951904296
4292,-1.09,10,830.9795379638672
4293,-1.09,10,929.6171447753907
4294,-2.02,5,1205.9505126953125
4295,0.94,7,1033.7630615234375
4296,-1.09,10,1144.5853698730468
4297,0.97,4,1354.0679626464844
4298,0.95,6,1374.3207295735676
4299,0.98,3,893.008056640625
4300,-1.09,10,1018.0804321289063
4301,-5.04,5,1116.2301879882812
4302,-5.03,4,1520.8016510009766
4303,4.97,4,1036.589111328125
4304,-5.07,8,937.0155258178711
4305,0.98,3,1306.2878011067708
4306,-1.58,10,1161.5363830566407
4307,0.95,6,963.0720621744791
4308,-1.09,10,1469.6767517089843
4309,0.96,5,1002.4964538574219
4310,4.49,3,1152.637451171875
4311,0.9299999999999999,8,932.6466789245605
4312,-1.58,10,1138.952166748047
4313,-5.04,5,1325.2066528320313
4314,4.93,8,1163.7722778320312
4315,-5.02,3,967.3514200846354
4316,-1.09,10,1395.0018493652344
4317,-5.03,4,950.7721710205078
4318,-5.06,7,1056.6031232561384
4319,3.99,4,1402.7470092773438
4320,-5.03,4,1006.5519256591797
4321,-1.58,10,1402.3814514160156
4322,-1.09,10,1239.963690185547
4323,-1.09,10,1020.6016418457032
4324,-5.04,5,1204.4404296875
4325,-1.09,10,932.1843505859375
4326,-2.0700000000000003,10,1078.1976837158204
4327,4.98,3,1183.7895914713542
4328,-1.58,10,970.1338073730469
4329,-5.07,8,1000.3498649597168
4330,-5.57,9,1299.812038845486
4331,-1.09,10,1206.9800170898438
4332,4.96,5,1118.6801513671876
4333,-1.58,10,974.9359619140625
4334,-1.09,10,939.5941436767578
4335,-5.02,3,1162.816385904948
4336,-1.09,10,1267.3188598632812
4337,4.92,9,1053.7481350368923
4338,4.93,8,859.4219207763672
4339,-1.09,10,974.4916442871094
4340,-1.09,10,1429.823422241211
4341,0.97,4,1504.0926513671875
4342,-5.04,5,1378.2493408203125
4343,-1.09,10,1305.5999816894532
4344,4.95,6,985.559315999349
4345,-1.09,10,1213.1920837402345
4346,-1.09,10,1057.6787506103515
4347,-1.53,5,1536.8012084960938
4348,-1.53,5,1243.1172607421875
4349,0.96,5,977.1628540039062
4350,-1.09,10,1237.540509033203
4351,-1.09,10,1281.7436645507812
4352,-1.04,5,1478.5098876953125
4353,-1.05,6,1155.3816630045574
4354,0.98,3,1112.5181681315105
4355,-1.58,10,970.1805389404296
4356,0.49,3,1015.4744873046875
4357,-1.09,10,1036.2723571777344
4358,-2.04,7,1163.2171412876673
4359,-1.08,9,1112.2980821397568
4360,-1.06,7,1149.027827671596
4361,-1.05,6,1302.4373881022136
4362,-1.09,10,937.5527191162109
4363,0.96,5,1022.7224975585938
4364,-1.02,3,1485.2834981282551
4365,-2.0700000000000003,10,1410.044744873047
4366,-1.04,5,1168.64912109375
4367,-2.02,5,1312.836376953125
4368,0.49,3,1569.5491943359375
4369,-1.09,10,974.3532867431641
4370,-1.09,10,1137.2551727294922
4371,-1.02,3,1090.8694458007812
4372,-1.09,10,1241.8805603027345
4373,-1.02,3,969.651123046875
4374,-5.04,5,1277.1029541015625
4375,4.94,7,1383.236851283482
4376,-1.08,9,1162.2569308810764
4377,-1.09,10,1214.0064239501953
4378,0.95,6,1077.1455078125
4379,-1.09,10,1192.1895874023437
4380,-1.08,9,1050.98095703125
4381,-1.02,3,927.330312093099
4382,4.98,3,1452.0719401041667
4383,-5.04,5,993.2253173828125
4384,4.97,4,1203.5554504394531
4385,-1.58,10,1104.6026123046875
4386,0.0,3,1780.7493896484375
4387,0.96,5,1626.5711791992187
4388,0.94,7,1048.7545427594866
4389,0.98,3,1350.1951497395833
4390,0.98,3,714.9751586914062
4391,0.96,5,1255.6431518554687
4392,0.97,4,1319.8349304199219
4393,-1.09,10,1287.2434143066407
4394,0.98,3,1010.6520589192709
4395,-1.56,8,1331.843894958496
4396,-1.09,10,1171.61259765625
4397,0.49,3,1085.1186930338542
4398,-1.09,10,1408.9206970214843
4399,-1.09,10,1222.3961059570313
4400,-1.09,10,1171.6100341796875
4401,-1.08,9,1110.8618299696182
4402,-1.58,10,1085.301611328125
4403,-5.04,5,1328.5080322265626
4404,-1.09,10,1314.5305969238282
4405,4.95,6,1065.4455871582031
4406,-1.09,10,957.4332092285156
4407,-1.09,10,1161.7044189453125
4408,-1.09,10,1335.6940551757812
4409,0.45999999999999996,6,1283.8008422851562
4410,-1.02,3,1088.3826090494792
4411,0.94,7,1108.5637904575892
4412,-1.09,10,1192.2283203125
4413,0.94,7,1383.592782156808
4414,0.96,5,1160.35107421875
4415,-1.06,7,1221.2576642717634
4416,-1.54,6,1336.780497233073
4417,-1.05,6,1292.5046284993489
4418,-1.06,7,1071.154296875
4419,-1.09,10,1522.2634399414062
4420,-1.09,10,1071.5393127441407
4421,-1.09,10,1061.2597595214843
4422,-1.09,10,1142.570050048828
4423,-1.58,10,1156.7337524414063
4424,-5.06,7,1191.8060389927455
4425,4.96,5,1025.69892578125
4426,-1.58,10,986.91748046875
4427,4.95,6,1137.6613362630208
4428,-1.09,10,1068.134716796875
4429,-1.09,10,1030.1968627929687
4430,-1.58,10,1352.2260620117188
4431,-1.03,4,922.4527969360352
4432,-1.03,4,1157.3099365234375
4433,0.95,6,1490.9674886067708
4434,-1.09,10,1202.8438842773437
4435,-1.09,10,1260.1661437988282
4436,0.92,9,1191.8326416015625
4437,4.97,4,999.9852600097656
4438,-5.06,7,1390.3908168247767
4439,-5.05,6,1469.643046061198
4440,-1.09,10,1288.6864929199219
4441,-1.06,7,976.5674264090402
4442,4.46,6,938.0674336751302
4443,-1.09,10,996.9440063476562
4444,-1.08,9,1400.7944675021702
4445,-1.09,10,1021.4053527832032
4446,4.94,7,1386.9523228236608
4447,0.94,7,1265.5745326450892
4448,0.95,6,1292.5165913899739
4449,0.96,5,1322.0844787597657
4450,-1.09,10,1108.3156311035157
4451,-1.09,10,1415.3387329101563
4452,-1.09,10,1200.7792846679688
4453,-1.09,10,932.9634094238281
4454,0.98,3,1442.1386108398438
4455,-1.52,4,1281.8939971923828
4456,4.98,3,1389.6837565104167
4457,-1.09,10,1265.7007293701172
4458,0.49,3,790.7808430989584
4459,0.98,3,1709.5400797526042
4460,0.97,4,975.7065277099609
4461,0.48,4,1003.9134216308594
4462,0.97,4,982.0361709594727
4463,-5.07,8,1086.9022979736328
4464,4.45,7,1173.302490234375
4465,-2.0700000000000003,10,1206.336981201172
4466,-1.53,5,1058.7437377929687
4467,4.98,3,1376.7991536458333
4468,-1.07,8,1125.4407806396484
4469,-1.09,10,894.4355712890625
4470,0.96,5,1005.1036987304688
4471,-5.04,5,1545.8507080078125
4472,-1.09,10,1354.055401611328
4473,0.97,4,876.0411376953125
4474,4.93,8,1357.009651184082
4475,4.93,8,1241.6001091003418
4476,-1.09,10,1188.9495513916015
4477,-1.09,10,1325.6624298095703
4478,4.92,9,1273.5867445203994
4479,0.97,4,1502.9710693359375
4480,-1.09,10,1423.7686767578125
4481,0.0,3,1958.9306640625
4482,-1.02,3,1200.2643229166667
4483,0.92,9,1481.0382554796006
4484,-1.09,10,1052.2282653808593
4485,-1.09,10,1124.9902954101562
4486,-1.58,10,1090.8796081542969
4487,-1.09,10,1460.3425170898438
4488,-1.03,4,863.6477966308594
4489,-1.09,10,1111.543389892578
4490,-1.03,4,1659.472396850586
4491,0.98,3,1138.4498697916667
4492,-1.03,4,944.2811737060547
4493,-1.09,10,1256.4610748291016
4494,4.48,4,1251.475830078125
4495,-1.09,10,1479.1213073730469
4496,-1.09,10,1556.1434753417968
4497,0.95,6,898.7893829345703
4498,-1.09,10,1347.7665557861328
4499,-1.58,10,1194.1733520507812
4500,0.45999999999999996,6,1180.7278137207031
4501,4.96,5,1107.2584289550782
4502,0.96,5,1455.3295776367188
4503,-1.58,10,939.5330871582031
4504,-1.09,10,1097.7132568359375
4505,0.95,6,1195.8178304036458
4506,-1.09,10,1126.3373596191407
4507,0.96,5,1185.7251342773438
4508,0.97,4,1397.0177917480469
4509,0.97,4,1299.5580291748047
4510,0.95,6,1456.955057779948
4511,0.92,9,1440.5694105360244
4512,-1.09,10,1186.8532470703126
4513,-1.09,10,1239.091860961914
4514,0.96,5,1315.434375
4515,-1.09,10,1092.4988067626953
4516,-1.09,10,1247.7849914550782
4517,4.46,6,1496.2506815592449
4518,-1.09,10,1090.1646697998046
4519,0.96,5,1224.680078125
4520,-1.09,10,1241.8358581542968
4521,0.44999999999999996,7,1124.6918683733259
4522,-1.09,10,1113.961685180664
4523,-1.09,10,1413.1621215820312
4524,0.94,7,1153.8525390625
4525,-1.52,4,1212.4967651367188
4526,4.45,7,1288.4951782226562
4527,-1.09,10,1281.4349060058594
4528,-1.02,3,1138.036397298177
4529,-1.08,9,1143.9213324652778
4530,-1.07,8,1063.0904388427734
4531,-5.03,4,1348.4121398925781
4532,4.97,4,1099.0257873535156
4533,-1.51,3,1397.9241536458333
4534,-1.09,10,1342.3765747070313
4535,-1.09,10,1306.6335815429688
4536,-1.09,10,1234.0353149414063
4537,-5.53,5,1294.3086669921875
4538,-1.09,10,1306.0806030273438
4539,-2.0700000000000003,10,1364.451416015625
4540,4.93,8,1379.730369567871
4541,-5.02,3,2052.0181884765625
4542,-2.0700000000000003,10,1230.2856018066407
4543,-1.58,10,1111.8563018798827
4544,-1.58,10,1173.4110412597656
4545,-1.09,10,1076.6944641113282
4546,0.96,5,1638.8917724609375
4547,-0.020000000000000018,5,2002.9187255859374
4548,-1.58,10,1318.7974334716796
4549,-1.09,10,1442.1634399414063
4550,-1.09,10,1434.219415283203
4551,0.0,3,1954.6600341796875
4552,-1.09,10,1382.639337158203
4553,-5.08,9,1052.9200405544705
4554,-1.05,6,1324.0350952148438
4555,-1.58,10,1467.178533935547
4556,-1.52,4,1572.6146697998047
4557,-1.09,10,1401.5568969726562
4558,4.43,9,1042.5547722710503
4559,0.97,4,1343.1954040527344
4560,-5.05,6,1438.6765645345051
4561,-1.58,10,1424.7013549804688
4562,-1.09,10,1499.565447998047
4563,4.96,5,1165.027813720703
4564,-1.09,10,1467.2156127929688
4565,-1.09,10,1302.4449096679687
4566,-1.09,10,1206.60966796875
4567,-1.05,6,1398.017369588216
4568,4.97,4,1340.9894104003906
4569,0.97,4,1148.9313659667969
4570,-1.58,10,1156.7644775390625
4571,-1.08,9,1159.3975423177083
4572,-1.09,10,1219.6170471191406
4573,-1.09,10,1287.8614807128906
4574,0.96,5,1136.5800842285157
4575,-1.09,10,1373.1862548828126
4576,-1.58,10,1094.7628967285157
4577,-1.09,10,1333.6616516113281
4578,-1.02,3,1324.1121419270833
4579,4.97,4,1417.2840118408203
4580,-5.06,7,1683.9109584263392
4581,-1.58,10,902.4783813476563
4582,-5.07,8,1604.044017791748
4583,-5.52,4,861.0703582763672
4584,-1.09,10,1680.1706787109374
4585,-1.09,10,1497.6876403808594
4586,-1.09,10,1609.115057373047
4587,4.94,7,1194.8212018694196
4588,-5.03,4,1320.018310546875
4589,4.94,7,1118.9594159807477
4590,-1.09,10,1410.3438110351562
4591,-1.04,5,1209.1362060546876
4592,-1.09,10,1381.9184936523438
4593,0.96,5,1063.0612548828126
4594,-1.09,10,1235.9280334472655
4595,-1.09,10,1220.4556121826172
4596,0.96,5,843.3472839355469
4597,-1.09,10,1512.8272827148437
4598,-1.09,10,1442.9109985351563
4599,0.47,5,1410.0778442382812
4600,-1.55,7,1370.8539341517858
4601,-1.05,6,1078.958251953125
4602,-1.06,7,1578.8430698939733
4603,-1.09,10,1197.2589233398437
4604,-1.03,4,1162.2010498046875
4605,4.94,7,1387.4893711635045
4606,-1.08,9,891.5222337510851
4607,0.96,5,1562.9327880859375
4608,0.0,3,1655.6796061197917
4609,-1.09,10,1391.0771118164062
4610,-1.58,10,1497.3955688476562
4611,-1.09,10,1319.5331268310547
4612,4.94,7,1497.0559910365514
4613,-1.09,10,1338.7374877929688
4614,-1.02,3,683.664316813151
4615,-1.58,10,1553.0012145996093
4616,-1.09,10,1378.8563171386718
4617,-1.03,4,1270.2287292480469
4618,0.9299999999999999,8,1349.9766311645508
4619,4.49,3,1766.2675374348958
4620,-1.06,7,1671.0921107700892
4621,-1.06,7,1366.8236607142858
4622,0.98,3,887.2135823567709
4623,-1.56,8,1174.3952941894531
4624,4.95,6,1359.4666951497395
4625,-1.58,10,1464.5899291992187
4626,-5.02,3,1483.1378173828125
4627,-1.09,10,1037.839584350586
4628,-5.03,4,1320.9139556884766
4629,-1.09,10,1336.446551513672
4630,-5.08,9,1482.7546251085068
4631,-5.07,8,902.9442977905273
4632,-1.03,4,1337.0718841552734
4633,-5.5600000000000005,8,1041.5146789550781
4634,-5.02,3,1891.7877197265625
4635,4.98,3,1105.356953938802
